projectName,name,pathFile,productionFile,junitVersion,loc,qtdMethods,testSmellName,testSmellMethod,testSmellLine,testSmellLineBegin,testSmellLineEnd
commons-io,StringBuilderWriterTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\output\StringBuilderWriterTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\output\StringBuilderWriter.java,JUnit5,152,13,Sensitive Equality,testWriteStringPortion,142,142,150
commons-io,StringBuilderWriterTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\output\StringBuilderWriterTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\output\StringBuilderWriter.java,JUnit5,152,13,Lazy Test,testAppendConstructCapacity,null,null,null
commons-io,StringBuilderWriterTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\output\StringBuilderWriterTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\output\StringBuilderWriter.java,JUnit5,152,13,Lazy Test,testAppendConstructCapacity,null,null,null
commons-io,StringBuilderWriterTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\output\StringBuilderWriterTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\output\StringBuilderWriter.java,JUnit5,152,13,Lazy Test,testAppendConstructStringBuilder,null,null,null
commons-io,StringBuilderWriterTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\output\StringBuilderWriterTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\output\StringBuilderWriter.java,JUnit5,152,13,Lazy Test,testAppendConstructStringBuilder,null,null,null
commons-io,StringBuilderWriterTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\output\StringBuilderWriterTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\output\StringBuilderWriter.java,JUnit5,152,13,Lazy Test,testAppendConstructNull,null,null,null
commons-io,StringBuilderWriterTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\output\StringBuilderWriterTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\output\StringBuilderWriter.java,JUnit5,152,13,Lazy Test,testAppendConstructNull,null,null,null
commons-io,StringBuilderWriterTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\output\StringBuilderWriterTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\output\StringBuilderWriter.java,JUnit5,152,13,Lazy Test,testAppendChar,null,null,null
commons-io,StringBuilderWriterTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\output\StringBuilderWriterTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\output\StringBuilderWriter.java,JUnit5,152,13,Lazy Test,testAppendChar,null,null,null
commons-io,StringBuilderWriterTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\output\StringBuilderWriterTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\output\StringBuilderWriter.java,JUnit5,152,13,Lazy Test,testAppendChar,null,null,null
commons-io,StringBuilderWriterTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\output\StringBuilderWriterTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\output\StringBuilderWriter.java,JUnit5,152,13,Lazy Test,testAppendChar,null,null,null
commons-io,StringBuilderWriterTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\output\StringBuilderWriterTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\output\StringBuilderWriter.java,JUnit5,152,13,Lazy Test,testAppendCharSequence,null,null,null
commons-io,StringBuilderWriterTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\output\StringBuilderWriterTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\output\StringBuilderWriter.java,JUnit5,152,13,Lazy Test,testAppendCharSequence,null,null,null
commons-io,StringBuilderWriterTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\output\StringBuilderWriterTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\output\StringBuilderWriter.java,JUnit5,152,13,Lazy Test,testAppendCharSequence,null,null,null
commons-io,StringBuilderWriterTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\output\StringBuilderWriterTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\output\StringBuilderWriter.java,JUnit5,152,13,Lazy Test,testAppendCharSequencePortion,null,null,null
commons-io,StringBuilderWriterTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\output\StringBuilderWriterTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\output\StringBuilderWriter.java,JUnit5,152,13,Lazy Test,testAppendCharSequencePortion,null,null,null
commons-io,StringBuilderWriterTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\output\StringBuilderWriterTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\output\StringBuilderWriter.java,JUnit5,152,13,Lazy Test,testAppendCharSequencePortion,null,null,null
commons-io,StringBuilderWriterTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\output\StringBuilderWriterTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\output\StringBuilderWriter.java,JUnit5,152,13,Lazy Test,testClose,null,null,null
commons-io,StringBuilderWriterTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\output\StringBuilderWriterTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\output\StringBuilderWriter.java,JUnit5,152,13,Lazy Test,testClose,null,null,null
commons-io,StringBuilderWriterTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\output\StringBuilderWriterTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\output\StringBuilderWriter.java,JUnit5,152,13,Lazy Test,testClose,null,null,null
commons-io,StringBuilderWriterTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\output\StringBuilderWriterTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\output\StringBuilderWriter.java,JUnit5,152,13,Lazy Test,testWriteChar,null,null,null
commons-io,StringBuilderWriterTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\output\StringBuilderWriterTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\output\StringBuilderWriter.java,JUnit5,152,13,Lazy Test,testWriteChar,null,null,null
commons-io,StringBuilderWriterTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\output\StringBuilderWriterTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\output\StringBuilderWriter.java,JUnit5,152,13,Lazy Test,testWriteChar,null,null,null
commons-io,StringBuilderWriterTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\output\StringBuilderWriterTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\output\StringBuilderWriter.java,JUnit5,152,13,Lazy Test,testWriteChar,null,null,null
commons-io,StringBuilderWriterTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\output\StringBuilderWriterTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\output\StringBuilderWriter.java,JUnit5,152,13,Lazy Test,testWriteChar,null,null,null
commons-io,StringBuilderWriterTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\output\StringBuilderWriterTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\output\StringBuilderWriter.java,JUnit5,152,13,Lazy Test,testWriteChar,null,null,null
commons-io,StringBuilderWriterTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\output\StringBuilderWriterTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\output\StringBuilderWriter.java,JUnit5,152,13,Lazy Test,testWriteCharArray,null,null,null
commons-io,StringBuilderWriterTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\output\StringBuilderWriterTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\output\StringBuilderWriter.java,JUnit5,152,13,Lazy Test,testWriteCharArray,null,null,null
commons-io,StringBuilderWriterTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\output\StringBuilderWriterTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\output\StringBuilderWriter.java,JUnit5,152,13,Lazy Test,testWriteCharArray,null,null,null
commons-io,StringBuilderWriterTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\output\StringBuilderWriterTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\output\StringBuilderWriter.java,JUnit5,152,13,Lazy Test,testWriteCharArray,null,null,null
commons-io,StringBuilderWriterTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\output\StringBuilderWriterTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\output\StringBuilderWriter.java,JUnit5,152,13,Lazy Test,testWriteCharArrayPortion,null,null,null
commons-io,StringBuilderWriterTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\output\StringBuilderWriterTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\output\StringBuilderWriter.java,JUnit5,152,13,Lazy Test,testWriteCharArrayPortion,null,null,null
commons-io,StringBuilderWriterTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\output\StringBuilderWriterTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\output\StringBuilderWriter.java,JUnit5,152,13,Lazy Test,testWriteCharArrayPortion,null,null,null
commons-io,StringBuilderWriterTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\output\StringBuilderWriterTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\output\StringBuilderWriter.java,JUnit5,152,13,Lazy Test,testWriteCharArrayPortion,null,null,null
commons-io,StringBuilderWriterTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\output\StringBuilderWriterTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\output\StringBuilderWriter.java,JUnit5,152,13,Lazy Test,testWriteString,null,null,null
commons-io,StringBuilderWriterTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\output\StringBuilderWriterTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\output\StringBuilderWriter.java,JUnit5,152,13,Lazy Test,testWriteString,null,null,null
commons-io,StringBuilderWriterTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\output\StringBuilderWriterTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\output\StringBuilderWriter.java,JUnit5,152,13,Lazy Test,testWriteString,null,null,null
commons-io,StringBuilderWriterTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\output\StringBuilderWriterTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\output\StringBuilderWriter.java,JUnit5,152,13,Lazy Test,testWriteString,null,null,null
commons-io,StringBuilderWriterTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\output\StringBuilderWriterTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\output\StringBuilderWriter.java,JUnit5,152,13,Lazy Test,testWriteStringPortion,null,null,null
commons-io,StringBuilderWriterTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\output\StringBuilderWriterTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\output\StringBuilderWriter.java,JUnit5,152,13,Lazy Test,testWriteStringPortion,null,null,null
commons-io,StringBuilderWriterTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\output\StringBuilderWriterTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\output\StringBuilderWriter.java,JUnit5,152,13,Lazy Test,testWriteStringPortion,null,null,null
commons-io,StringBuilderWriterTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\output\StringBuilderWriterTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\output\StringBuilderWriter.java,JUnit5,152,13,Lazy Test,testWriteStringPortion,null,null,null
commons-io,StringBuilderWriterTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\output\StringBuilderWriterTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\output\StringBuilderWriter.java,JUnit5,152,13,Eager Test,testAppendConstructCapacity,36,36,42
commons-io,StringBuilderWriterTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\output\StringBuilderWriterTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\output\StringBuilderWriter.java,JUnit5,152,13,Eager Test,testAppendConstructStringBuilder,44,44,52
commons-io,StringBuilderWriterTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\output\StringBuilderWriterTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\output\StringBuilderWriter.java,JUnit5,152,13,Eager Test,testAppendConstructNull,54,54,60
commons-io,StringBuilderWriterTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\output\StringBuilderWriterTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\output\StringBuilderWriter.java,JUnit5,152,13,Eager Test,testAppendChar,62,62,68
commons-io,StringBuilderWriterTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\output\StringBuilderWriterTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\output\StringBuilderWriter.java,JUnit5,152,13,Eager Test,testAppendCharSequence,70,70,76
commons-io,StringBuilderWriterTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\output\StringBuilderWriterTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\output\StringBuilderWriter.java,JUnit5,152,13,Eager Test,testAppendCharSequencePortion,78,78,84
commons-io,StringBuilderWriterTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\output\StringBuilderWriterTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\output\StringBuilderWriter.java,JUnit5,152,13,Eager Test,testClose,86,86,98
commons-io,StringBuilderWriterTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\output\StringBuilderWriterTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\output\StringBuilderWriter.java,JUnit5,152,13,Eager Test,testWriteChar,100,100,110
commons-io,StringBuilderWriterTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\output\StringBuilderWriterTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\output\StringBuilderWriter.java,JUnit5,152,13,Eager Test,testWriteCharArray,112,112,120
commons-io,StringBuilderWriterTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\output\StringBuilderWriterTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\output\StringBuilderWriter.java,JUnit5,152,13,Eager Test,testWriteCharArrayPortion,122,122,130
commons-io,StringBuilderWriterTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\output\StringBuilderWriterTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\output\StringBuilderWriter.java,JUnit5,152,13,Eager Test,testWriteString,132,132,140
commons-io,StringBuilderWriterTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\output\StringBuilderWriterTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\output\StringBuilderWriter.java,JUnit5,152,13,Eager Test,testWriteStringPortion,142,142,150
commons-io,StringBuilderWriterTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\output\StringBuilderWriterTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\output\StringBuilderWriter.java,JUnit5,152,13,Assertion Roulette,testAppendConstructStringBuilder,44,44,52
commons-io,StringBuilderWriterTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\output\StringBuilderWriterTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\output\StringBuilderWriter.java,JUnit5,152,13,Assertion Roulette,testClose,86,86,98
commons-io,StringBuilderWriterTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\output\StringBuilderWriterTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\output\StringBuilderWriter.java,JUnit5,152,13,Assertion Roulette,testWriteChar,100,100,110
commons-io,StringBuilderWriterTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\output\StringBuilderWriterTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\output\StringBuilderWriter.java,JUnit5,152,13,Assertion Roulette,testWriteCharArray,112,112,120
commons-io,StringBuilderWriterTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\output\StringBuilderWriterTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\output\StringBuilderWriter.java,JUnit5,152,13,Assertion Roulette,testWriteCharArrayPortion,122,122,130
commons-io,StringBuilderWriterTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\output\StringBuilderWriterTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\output\StringBuilderWriter.java,JUnit5,152,13,Assertion Roulette,testWriteString,132,132,140
commons-io,StringBuilderWriterTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\output\StringBuilderWriterTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\output\StringBuilderWriter.java,JUnit5,152,13,Assertion Roulette,testWriteStringPortion,142,142,150
commons-io,StringBuilderWriterTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\output\StringBuilderWriterTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\output\StringBuilderWriter.java,JUnit5,152,13,Exception Catching Throwing,testAppendConstructCapacity,36,36,42
commons-io,StringBuilderWriterTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\output\StringBuilderWriterTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\output\StringBuilderWriter.java,JUnit5,152,13,Exception Catching Throwing,testAppendConstructNull,54,54,60
commons-io,StringBuilderWriterTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\output\StringBuilderWriterTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\output\StringBuilderWriter.java,JUnit5,152,13,Exception Catching Throwing,testAppendChar,62,62,68
commons-io,StringBuilderWriterTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\output\StringBuilderWriterTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\output\StringBuilderWriter.java,JUnit5,152,13,Exception Catching Throwing,testAppendCharSequence,70,70,76
commons-io,StringBuilderWriterTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\output\StringBuilderWriterTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\output\StringBuilderWriter.java,JUnit5,152,13,Exception Catching Throwing,testAppendCharSequencePortion,78,78,84
commons-io,StringBuilderWriterTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\output\StringBuilderWriterTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\output\StringBuilderWriter.java,JUnit5,152,13,Exception Catching Throwing,testClose,86,86,98
commons-io,StringBuilderWriterTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\output\StringBuilderWriterTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\output\StringBuilderWriter.java,JUnit5,152,13,Exception Catching Throwing,testWriteChar,100,100,110
commons-io,StringBuilderWriterTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\output\StringBuilderWriterTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\output\StringBuilderWriter.java,JUnit5,152,13,Exception Catching Throwing,testWriteCharArray,112,112,120
commons-io,StringBuilderWriterTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\output\StringBuilderWriterTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\output\StringBuilderWriter.java,JUnit5,152,13,Exception Catching Throwing,testWriteCharArrayPortion,122,122,130
commons-io,StringBuilderWriterTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\output\StringBuilderWriterTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\output\StringBuilderWriter.java,JUnit5,152,13,Exception Catching Throwing,testWriteString,132,132,140
commons-io,StringBuilderWriterTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\output\StringBuilderWriterTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\output\StringBuilderWriter.java,JUnit5,152,13,Exception Catching Throwing,testWriteStringPortion,142,142,150
commons-io,TaggedOutputStreamTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\output\TaggedOutputStreamTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\output\TaggedOutputStream.java,JUnit5,125,3,Magic Number Test,testNormalStream,36,36,52
commons-io,TaggedOutputStreamTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\output\TaggedOutputStreamTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\output\TaggedOutputStream.java,JUnit5,125,3,Lazy Test,testBrokenStream,null,null,null
commons-io,TaggedOutputStreamTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\output\TaggedOutputStreamTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\output\TaggedOutputStream.java,JUnit5,125,3,Lazy Test,testBrokenStream,null,null,null
commons-io,TaggedOutputStreamTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\output\TaggedOutputStreamTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\output\TaggedOutputStream.java,JUnit5,125,3,Lazy Test,testBrokenStream,null,null,null
commons-io,TaggedOutputStreamTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\output\TaggedOutputStreamTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\output\TaggedOutputStream.java,JUnit5,125,3,Lazy Test,testBrokenStream,null,null,null
commons-io,TaggedOutputStreamTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\output\TaggedOutputStreamTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\output\TaggedOutputStream.java,JUnit5,125,3,Lazy Test,testBrokenStream,null,null,null
commons-io,TaggedOutputStreamTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\output\TaggedOutputStreamTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\output\TaggedOutputStream.java,JUnit5,125,3,Lazy Test,testBrokenStream,null,null,null
commons-io,TaggedOutputStreamTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\output\TaggedOutputStreamTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\output\TaggedOutputStream.java,JUnit5,125,3,Lazy Test,testOtherException,null,null,null
commons-io,TaggedOutputStreamTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\output\TaggedOutputStreamTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\output\TaggedOutputStream.java,JUnit5,125,3,Lazy Test,testOtherException,null,null,null
commons-io,TaggedOutputStreamTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\output\TaggedOutputStreamTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\output\TaggedOutputStream.java,JUnit5,125,3,Lazy Test,testOtherException,null,null,null
commons-io,TaggedOutputStreamTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\output\TaggedOutputStreamTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\output\TaggedOutputStream.java,JUnit5,125,3,Lazy Test,testOtherException,null,null,null
commons-io,TaggedOutputStreamTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\output\TaggedOutputStreamTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\output\TaggedOutputStream.java,JUnit5,125,3,Duplicate Assert,testBrokenStream,54,54,101
commons-io,TaggedOutputStreamTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\output\TaggedOutputStreamTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\output\TaggedOutputStream.java,JUnit5,125,3,Duplicate Assert,testOtherException,103,103,123
commons-io,TaggedOutputStreamTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\output\TaggedOutputStreamTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\output\TaggedOutputStream.java,JUnit5,125,3,Eager Test,testBrokenStream,54,54,101
commons-io,TaggedOutputStreamTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\output\TaggedOutputStreamTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\output\TaggedOutputStream.java,JUnit5,125,3,Eager Test,testOtherException,103,103,123
commons-io,TaggedOutputStreamTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\output\TaggedOutputStreamTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\output\TaggedOutputStream.java,JUnit5,125,3,Assertion Roulette,testNormalStream,36,36,52
commons-io,TaggedOutputStreamTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\output\TaggedOutputStreamTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\output\TaggedOutputStream.java,JUnit5,125,3,Assertion Roulette,testBrokenStream,54,54,101
commons-io,TaggedOutputStreamTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\output\TaggedOutputStreamTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\output\TaggedOutputStream.java,JUnit5,125,3,Assertion Roulette,testOtherException,103,103,123
commons-io,TaggedOutputStreamTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\output\TaggedOutputStreamTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\output\TaggedOutputStream.java,JUnit5,125,3,Exception Catching Throwing,testNormalStream,36,36,52
commons-io,TaggedOutputStreamTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\output\TaggedOutputStreamTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\output\TaggedOutputStream.java,JUnit5,125,3,Exception Catching Throwing,testBrokenStream,54,54,101
commons-io,TaggedOutputStreamTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\output\TaggedOutputStreamTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\output\TaggedOutputStream.java,JUnit5,125,3,Exception Catching Throwing,testOtherException,103,103,123
commons-io,TaggedWriterTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\output\TaggedWriterTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\output\TaggedWriter.java,JUnit5,125,3,Magic Number Test,testNormalWriter,36,36,52
